date,family,total_sales,mean_store_sales,median_store_sales,max_store_sales,total_promotion_units,promoted_stores,zero_sales_stores,total_stores,promoted_stores_pct,zero_sales_stores_pct,family_sales_p01,family_sales_p99,family_day_anomaly_flag
2015-02-07,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-08,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-09,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-10,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-11,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-12,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-13,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-14,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-15,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-16,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-17,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-18,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-19,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-20,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-21,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-22,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-23,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-24,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-25,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-26,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-27,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-02-28,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-01,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-02,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-03,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-04,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-05,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-06,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-07,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-08,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-09,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-10,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-11,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-12,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-13,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-14,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-15,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-16,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-17,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-18,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-19,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-20,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-21,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-22,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-23,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-24,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-25,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-26,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-27,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-28,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-29,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-30,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-03-31,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-01,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-02,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-03,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-04,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-05,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-06,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-07,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-08,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-09,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-10,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-11,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-12,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-13,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-14,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-15,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-16,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-17,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-18,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-19,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-20,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-21,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-22,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-23,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-24,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-25,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-26,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-27,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-28,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-29,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-04-30,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-01,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-02,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-03,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-04,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-05,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-06,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-07,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-08,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-09,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-10,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-11,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-12,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-13,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-14,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-15,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-16,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-17,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-18,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-19,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-20,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-21,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-22,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-23,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2015-05-24,PET SUPPLIES,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,695.3400000000001,family_bottom_1_pct
2016-12-18,PET SUPPLIES,714.0,13.222222222222221,6.0,103.0,25,25,6,54,0.46296296296296297,0.1111111111111111,0.0,695.3400000000001,family_top_1_pct
2017-03-12,PET SUPPLIES,781.0,14.462962962962964,8.5,89.0,30,30,2,54,0.5555555555555556,0.037037037037037035,0.0,695.3400000000001,family_top_1_pct
2017-03-19,PET SUPPLIES,711.0,13.166666666666666,8.0,74.0,25,25,5,54,0.46296296296296297,0.09259259259259259,0.0,695.3400000000001,family_top_1_pct
2017-04-01,PET SUPPLIES,896.0,16.59259259259259,9.0,100.0,0,0,3,54,0.0,0.05555555555555555,0.0,695.3400000000001,family_top_1_pct
2017-04-23,PET SUPPLIES,700.0,12.962962962962964,9.0,60.0,18,16,5,54,0.2962962962962963,0.09259259259259259,0.0,695.3400000000001,family_top_1_pct
2017-04-29,PET SUPPLIES,759.0,14.055555555555555,9.0,68.0,22,21,5,54,0.3888888888888889,0.09259259259259259,0.0,695.3400000000001,family_top_1_pct
2017-04-30,PET SUPPLIES,705.0,13.055555555555555,9.5,69.0,20,18,7,54,0.3333333333333333,0.12962962962962962,0.0,695.3400000000001,family_top_1_pct
2017-05-01,PET SUPPLIES,713.0,13.203703703703704,7.5,65.0,23,19,3,54,0.35185185185185186,0.05555555555555555,0.0,695.3400000000001,family_top_1_pct
2017-05-07,PET SUPPLIES,757.0,14.018518518518519,10.0,62.0,26,24,8,54,0.4444444444444444,0.14814814814814814,0.0,695.3400000000001,family_top_1_pct
2017-05-21,PET SUPPLIES,752.0,13.925925925925926,8.0,68.0,1,1,2,54,0.018518518518518517,0.037037037037037035,0.0,695.3400000000001,family_top_1_pct
2017-06-03,PET SUPPLIES,814.0,15.074074074074074,8.5,105.0,5,4,3,54,0.07407407407407407,0.05555555555555555,0.0,695.3400000000001,family_top_1_pct
2017-06-04,PET SUPPLIES,862.0,15.962962962962964,9.0,95.0,4,4,3,54,0.07407407407407407,0.05555555555555555,0.0,695.3400000000001,family_top_1_pct
2017-06-11,PET SUPPLIES,734.0,13.592592592592593,6.5,93.0,4,3,3,54,0.05555555555555555,0.05555555555555555,0.0,695.3400000000001,family_top_1_pct
2017-06-17,PET SUPPLIES,739.0,13.685185185185185,9.5,64.0,4,3,3,54,0.05555555555555555,0.05555555555555555,0.0,695.3400000000001,family_top_1_pct
2017-07-01,PET SUPPLIES,843.0,15.61111111111111,7.0,106.0,7,6,1,54,0.1111111111111111,0.018518518518518517,0.0,695.3400000000001,family_top_1_pct
2017-07-02,PET SUPPLIES,837.0,15.5,9.0,99.0,5,4,4,54,0.07407407407407407,0.07407407407407407,0.0,695.3400000000001,family_top_1_pct
2017-07-09,PET SUPPLIES,697.0,12.907407407407407,6.0,84.0,0,0,3,54,0.0,0.05555555555555555,0.0,695.3400000000001,family_top_1_pct
2013-01-01,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-02,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-03,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-04,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-05,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-06,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-07,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-08,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-09,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-10,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-11,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-12,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-13,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-14,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-15,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-16,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-17,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-18,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-19,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-20,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-21,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-22,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-23,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-24,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-25,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-26,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-27,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-28,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-29,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-30,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-01-31,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-01,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-02,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-03,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-04,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-05,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-06,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-07,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-08,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-09,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-10,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-11,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-12,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-13,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-14,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-15,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-16,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-17,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-18,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-19,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-20,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-21,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-22,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-23,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-24,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-25,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-26,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-27,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-02-28,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
2013-03-01,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1030.380000000001,family_bottom_1_pct
