date,total_sales,total_promotion_units,promoted_rows,total_rows,promoted_rows_pct
2017-01-19,606949.7448793,9633,831,1782,0.4663299663299663
2017-01-20,725703.6910875,14854,881,1782,0.4943883277216611
2017-01-21,1072721.724905,10194,852,1782,0.4781144781144781
2017-01-22,1148214.358454,11257,861,1782,0.4831649831649832
2017-01-23,798133.612125,9356,824,1782,0.4624017957351291
2017-01-24,721275.774781,11940,823,1782,0.4618406285072952
2017-01-25,744342.5929227,18532,830,1782,0.4657687991021324
2017-01-26,576515.5369877,7562,804,1782,0.4511784511784512
2017-01-27,722113.958837,13112,858,1782,0.48148148148148145
2017-01-28,977850.40585,8264,840,1782,0.4713804713804714
2017-01-29,1075166.993043,9260,838,1782,0.4702581369248036
2017-01-30,698123.768037,7330,760,1782,0.4264870931537598
2017-01-31,778222.285925,10584,811,1782,0.4551066217732884
2017-02-01,961777.382874,16375,841,1782,0.4719416386083053
2017-02-02,748882.732615,8017,819,1782,0.4595959595959596
2017-02-03,834667.1519293,13655,892,1782,0.500561167227834
2017-02-04,1132788.541413,8302,845,1782,0.47418630751964086
2017-02-05,1151987.631095,9052,844,1782,0.47362514029180697
2017-02-06,786672.394181,7734,784,1782,0.4399551066217733
2017-02-07,739431.213302,9964,768,1782,0.43097643097643096
2017-02-08,783605.377185,19103,911,1782,0.5112233445566778
2017-02-09,624387.487899,7213,805,1782,0.45173961840628507
2017-02-10,752207.2398545,12607,896,1782,0.5028058361391695
2017-02-11,944924.65301,7840,835,1782,0.4685746352413019
2017-02-12,1074820.900014,8800,832,1782,0.4668911335578002
2017-02-13,794314.4320675,7527,821,1782,0.4607182940516274
2017-02-14,642613.187069,9653,809,1782,0.45398428731762064
2017-02-15,745780.355084,17201,884,1782,0.49607182940516276
2017-02-16,645968.2570671,8104,859,1782,0.4820426487093154
2017-02-17,758855.71279,13615,881,1782,0.4943883277216611
2017-02-18,1063394.844003,8434,824,1782,0.4624017957351291
2017-02-19,858897.1230135,9119,812,1782,0.4556677890011223
2017-02-20,759120.0599607,8008,825,1782,0.46296296296296297
2017-02-21,717807.6770255,10436,830,1782,0.4657687991021324
2017-02-22,739388.0344027,16096,855,1782,0.4797979797979798
2017-02-23,675578.500156,8374,838,1782,0.4702581369248036
2017-02-24,816197.498952,14147,922,1782,0.5173961840628507
2017-02-25,1026011.2228075,9005,873,1782,0.4898989898989899
2017-02-26,775708.987978,9260,828,1782,0.46464646464646464
2017-02-27,744956.948138,8398,816,1782,0.45791245791245794
2017-02-28,949366.8290505,11215,838,1782,0.4702581369248036
2017-03-01,1008521.709962,18621,880,1782,0.49382716049382713
2017-03-02,836225.179072,9186,759,1782,0.42592592592592593
2017-03-03,882639.776274,15308,911,1782,0.5112233445566778
2017-03-04,1125736.3470592,9661,771,1782,0.43265993265993263
2017-03-05,1196983.690104,10362,756,1782,0.42424242424242425
2017-03-06,790143.2410905,8100,717,1782,0.40235690235690236
2017-03-07,761866.729975,10556,754,1782,0.42312008978675647
2017-03-08,781046.6619577,16073,831,1782,0.4663299663299663
2017-03-09,653901.1919827,7340,699,1782,0.39225589225589225
2017-03-10,773855.30685,13248,803,1782,0.4506172839506173
2017-03-11,1001174.4340065,7610,755,1782,0.42368125701459036
2017-03-12,1146006.826973,8594,750,1782,0.4208754208754209
2017-03-13,754390.380036,7142,680,1782,0.38159371492704824
2017-03-14,700998.0346447,9650,703,1782,0.3945005611672278
2017-03-15,815621.887369,15436,762,1782,0.4276094276094276
2017-03-16,699108.166824,7569,743,1782,0.4169472502805836
2017-03-17,812306.77427,14263,841,1782,0.4719416386083053
2017-03-18,1038906.566154,8705,753,1782,0.4225589225589226
2017-03-19,1157140.638587,9579,759,1782,0.42592592592592593
2017-03-20,826428.90991,8349,716,1782,0.40179573512906847
2017-03-21,746620.926177,11112,739,1782,0.41470258136924804
2017-03-22,767880.804934,16052,828,1782,0.46464646464646464
2017-03-23,670848.010029,6839,700,1782,0.39281705948372614
2017-03-24,787914.125515,13150,797,1782,0.44725028058361394
2017-03-25,1038139.316887,8520,762,1782,0.4276094276094276
2017-03-26,1101557.476706,9434,750,1782,0.4208754208754209
2017-03-27,784103.265042,7884,735,1782,0.41245791245791247
2017-03-28,702943.948577,10654,762,1782,0.4276094276094276
2017-03-29,824632.985033,17151,832,1782,0.4668911335578002
2017-03-30,637624.340998,9116,722,1782,0.4051627384960718
2017-03-31,878750.03788,14027,805,1782,0.45173961840628507
2017-04-01,1463083.962459,7450,714,1782,0.4006734006734007
2017-04-02,1138650.058898,7946,671,1782,0.3765432098765432
2017-04-03,835191.622029,6545,664,1782,0.372615039281706
2017-04-04,835602.6360017,9316,723,1782,0.4057239057239057
2017-04-05,846631.307907,15094,743,1782,0.4169472502805836
2017-04-06,683059.570103,6973,705,1782,0.3956228956228956
2017-04-07,765502.211925,12478,808,1782,0.45342312008978675
2017-04-08,988591.469958,7567,738,1782,0.41414141414141414
2017-04-09,1101713.657101,8423,716,1782,0.40179573512906847
2017-04-10,739392.130988,6662,695,1782,0.3900112233445567
2017-04-11,741331.430196,9681,761,1782,0.4270482603815937
2017-04-12,791762.312883,18094,839,1782,0.4708193041526375
2017-04-13,737029.565183,10215,824,1782,0.4624017957351291
2017-04-14,740889.486829,15812,900,1782,0.5050505050505051
2017-04-15,898610.217928,10690,852,1782,0.4781144781144781
2017-04-16,985493.795113,11676,840,1782,0.4713804713804714
2017-04-17,775916.9059055,10152,787,1782,0.44163860830527496
2017-04-18,717196.315762,11980,801,1782,0.4494949494949495
2017-04-19,735733.2142477,19618,869,1782,0.4876543209876543
2017-04-20,675804.0219027,11231,835,1782,0.4685746352413019
2017-04-21,795795.893872,18291,914,1782,0.5129068462401796
2017-04-22,974952.817869,12972,857,1782,0.48092031425364756
2017-04-23,1140070.2748035,14276,850,1782,0.4769921436588103
2017-04-24,755072.530945,12476,836,1782,0.4691358024691358
2017-04-25,718996.080637,14844,839,1782,0.4708193041526375
2017-04-26,781159.2829995,21140,882,1782,0.494949494949495
2017-04-27,624910.0260955,12602,862,1782,0.4837261503928171
2017-04-28,797636.6251025,18991,928,1782,0.5207631874298541
2017-04-29,1068279.815941,13643,879,1782,0.49326599326599324
2017-04-30,1041249.2479705,14204,854,1782,0.4792368125701459
2017-05-01,1306699.366897,12733,887,1782,0.49775533108866443
2017-05-02,907324.094113,14155,849,1782,0.4764309764309764
2017-05-03,924247.257204,21181,875,1782,0.4910213243546577
2017-05-04,716654.608983,10040,807,1782,0.45286195286195285
2017-05-05,780798.407016,15908,930,1782,0.5218855218855218
2017-05-06,1039417.861868,10346,883,1782,0.49551066217732886
2017-05-07,1227380.607924,11503,888,1782,0.4983164983164983
2017-05-08,776307.495015,9552,869,1782,0.4876543209876543
2017-05-09,715811.198881,12040,852,1782,0.4781144781144781
2017-05-10,766101.907094,20292,924,1782,0.5185185185185185
2017-05-11,648650.413039,11109,900,1782,0.5050505050505051
2017-05-12,764812.415784,16721,972,1782,0.5454545454545454
2017-05-13,1116976.891153,12225,919,1782,0.5157126823793491
2017-05-14,884199.9138385,12682,912,1782,0.5117845117845118
2017-05-15,823035.572122,11265,904,1782,0.5072951739618407
2017-05-16,807803.8950783,13685,891,1782,0.5
2017-05-17,841407.607944,18617,923,1782,0.5179573512906847
2017-05-18,628487.989962,10594,852,1782,0.4781144781144781
2017-05-19,773775.4378677,15706,923,1782,0.5179573512906847
2017-05-20,1035667.381833,10841,864,1782,0.48484848484848486
2017-05-21,1201938.886229,12033,861,1782,0.4831649831649832
2017-05-22,778935.156126,10039,840,1782,0.4713804713804714
2017-05-23,723151.767982,12292,824,1782,0.4624017957351291
2017-05-24,746303.6271255,20850,885,1782,0.49663299663299665
2017-05-25,620108.24391,9527,831,1782,0.4663299663299663
2017-05-26,984511.1521135,16458,922,1782,0.5173961840628507
2017-05-27,932219.893144,10604,857,1782,0.48092031425364756
2017-05-28,1061771.636907,11854,862,1782,0.4837261503928171
2017-05-29,776813.137038,10056,824,1782,0.4624017957351291
2017-05-30,742471.2769905,12281,810,1782,0.45454545454545453
2017-05-31,858062.149411,17457,832,1782,0.4668911335578002
2017-06-01,766859.172845,3498,604,1782,0.3389450056116723
2017-06-02,918421.319125,13480,820,1782,0.4601571268237935
2017-06-03,1176138.109152,9337,783,1782,0.4393939393939394
2017-06-04,1376511.520495,10512,784,1782,0.4399551066217733
2017-06-05,912693.8511,8750,729,1782,0.4090909090909091
2017-06-06,805546.6479560001,11319,763,1782,0.4281705948372615
2017-06-07,842979.8370823,17369,775,1782,0.43490460157126826
2017-06-08,667099.801025,10621,741,1782,0.4158249158249158
2017-06-09,795116.1360699,15713,854,1782,0.4792368125701459
2017-06-10,993732.684049,11792,807,1782,0.45286195286195285
2017-06-11,1213673.946877,13187,824,1782,0.4624017957351291
2017-06-12,768349.7589517,10854,742,1782,0.4163860830527497
2017-06-13,729412.959849,13186,758,1782,0.42536475869809204
2017-06-14,785885.9088963,20019,850,1782,0.4769921436588103
2017-06-15,660338.346974,10081,818,1782,0.4590347923681257
2017-06-16,834786.4275550001,15820,886,1782,0.49719416386083054
2017-06-17,1096133.5508865,11567,860,1782,0.4826038159371493
2017-06-18,965144.121179,12259,850,1782,0.4769921436588103
2017-06-19,791146.393731,10399,788,1782,0.44219977553310885
2017-06-20,787326.7170395,13072,810,1782,0.45454545454545453
2017-06-21,766159.0112892,21009,839,1782,0.4708193041526375
2017-06-22,609868.8309586,11621,720,1782,0.40404040404040403
2017-06-23,761049.7450639,17672,875,1782,0.4910213243546577
2017-06-24,963268.227135,12262,795,1782,0.44612794612794615
2017-06-25,1092610.858614,13371,770,1782,0.43209876543209874
2017-06-26,755367.8450665,10857,740,1782,0.4152637485970819
2017-06-27,682218.468913,13169,733,1782,0.4113355780022447
2017-06-28,731896.9850105,20138,779,1782,0.4371492704826038
2017-06-29,630811.802872,13403,759,1782,0.42592592592592593
2017-06-30,802273.1392327,18245,868,1782,0.48709315375982043
2017-07-01,1207529.921868,13017,839,1782,0.4708193041526375
2017-07-02,1296379.2175535,13882,804,1782,0.4511784511784512
2017-07-03,925143.408816,12329,805,1782,0.45173961840628507
2017-07-04,832359.2860137,14888,821,1782,0.4607182940516274
2017-07-05,844301.613116,23049,937,1782,0.5258136924803591
2017-07-06,700272.0099567,13192,740,1782,0.4152637485970819
2017-07-07,805792.302193,18485,863,1782,0.48428731762065097
2017-07-08,998347.1930085,13428,743,1782,0.4169472502805836
2017-07-09,1100833.322376,14273,729,1782,0.4090909090909091
2017-07-10,804158.8610365,12239,711,1782,0.398989898989899
2017-07-11,730534.767701,14429,707,1782,0.39674523007856344
2017-07-12,748799.9959087,20226,764,1782,0.4287317620650954
2017-07-13,629651.3629294999,10199,737,1782,0.41358024691358025
2017-07-14,765489.6173932999,16059,842,1782,0.4725028058361392
2017-07-15,969077.125075,11079,730,1782,0.409652076318743
2017-07-16,1100803.699023,11720,745,1782,0.4180695847362514
2017-07-17,818325.522149,10056,691,1782,0.3877665544332211
2017-07-18,730133.70894,12065,689,1782,0.3866442199775533
2017-07-19,767978.778078,18201,705,1782,0.3956228956228956
2017-07-20,688288.067857,10708,712,1782,0.3995510662177329
2017-07-21,782418.2992188,15340,830,1782,0.4657687991021324
2017-07-22,932902.046681,10070,724,1782,0.4062850729517396
2017-07-23,1024288.741245,10870,729,1782,0.4090909090909091
2017-07-24,816564.327096,9448,704,1782,0.3950617283950617
2017-07-25,713581.632609,11325,699,1782,0.39225589225589225
2017-07-26,740653.044167,18725,748,1782,0.41975308641975306
2017-07-27,659849.8270588,8001,684,1782,0.3838383838383838
2017-07-28,835099.6822035,13850,791,1782,0.44388327721661053
2017-07-29,1032310.865737,9099,729,1782,0.4090909090909091
2017-07-30,1123752.4779517,10227,724,1782,0.4062850729517396
2017-07-31,885856.8408705,8649,697,1782,0.39113355780022446
2017-08-01,988527.763204,10150,703,1782,0.3945005611672278
2017-08-02,964712.016051,16524,755,1782,0.42368125701459036
2017-08-03,728068.485132,7859,760,1782,0.4264870931537598
2017-08-04,827775.686128,14193,867,1782,0.48653198653198654
2017-08-05,965693.650492,8684,784,1782,0.4399551066217733
2017-08-06,1049559.164277,9565,779,1782,0.4371492704826038
2017-08-07,797464.963817,8209,719,1782,0.40347923681257014
2017-08-08,717766.3491055,10638,756,1782,0.42424242424242425
2017-08-09,734139.67401,16117,796,1782,0.44668911335578004
2017-08-10,651386.9119697,7917,791,1782,0.44388327721661053
2017-08-11,826373.722022,14179,915,1782,0.5134680134680135
2017-08-12,792630.5350785,8312,820,1782,0.4601571268237935
2017-08-13,865639.677471,9283,809,1782,0.45398428731762064
2017-08-14,760922.4060808,8043,753,1782,0.4225589225589226
2017-08-15,762661.935939,10605,777,1782,0.43602693602693604
